Waffensachkunde,4.1.24 Wie ist an Land erlaubnispflichtige Munition aufzubewahren?,Munition darf nicht an Land aufbewahrt werden.,Es gibt keine Auflagen für die Aufbewahrung von pyrotechnischer Munition.,"Mindestens in einem Stahlblechbehältnis (klassifizierungsfrei), das mit einem Schwenkriegelschloss oder einem gleichwertigen Verschluss gesichert ist, oder in einem gleichwertigen Behältnis.",,,,,,,,
Waffensachkunde,4.1.26 Wie ist die Signalmunition während der Fahrt zu lagern?,Wie bei einem längeren Aufenthalt im Hafen.,Zugriffsbereit in der Nähe der Signalwaffe.,"Nicht zugriffsbereit, in größerer Entfernung zur Signalwaffe.",,,,,,,,
Waffensachkunde,4.1.27 Wozu berechtigt eine Waffenbesitzkarte (ausgestellt für das Bedürfnis als Inhaber eines seegehenden Schiffes)?,"Mit entsprechendem Voreintrag zum Erwerb, sowie zum Besitz einer Signalpistole.",Zum Führen der Waffe an Land.,Zum Erwerb der zur Signalpistole gehörigen Munition bei entsprechendem Eintrag.,,,,,,,,
Waffensachkunde,4.1.29 Welche Signalwaffen darf der Inhaber eines Kleinen Waffenscheins führen?,Alle,Nur amtlich beschossene Signalwaffen im Kaliber unter 12 mm.,Nur Signalwaffen mit dem Zulassungszeichen „PTB im Kreis“.,,,,,,,,
Waffensachkunde,4.1.30 Was haben Sie nach dem Erwerb einer erlaubnispflichtigen Signalpistole zu tun?,Innerhalb von 2 Wochen nach dem Erwerb habe ich der zuständigen Behörde den Erwerb schriftlich oder in elektronischer Form anzuzeigen.,"Waffenbesitzkarte der zuständigen Behörde zur Eintragung des Erwerbs mit entsprechenden Erwerbsnachweisen (Kaufvertrag, Überlassungsvertrag etc.) vorlegen.",Es ist keine weitere Handlung erforderlich.,,,,,,,,
Waffensachkunde,"4.1.32 Welche Voraussetzungen müssen gegeben sein, um eine Waffenbesitzkarte für eine Signalpistole, Kaliber 4 (26,5 mm), erwerben zu können?",Der Antragsteller muss das 18. Lebensjahr vollendet haben.,"Der Antragsteller muss zuverlässig, sachkundig und persönlich geeignet sein, und ein amts- oder fachärztliches oder fachpsychologisches Zeugnis vorlegen, sofern das 25. Lebensjahr noch nicht vollendet ist.",Es muss ein Bedürfnis vorliegen (Inhaber eines seegängigen Wasserfahrzeugs).,,,,,,,,
Waffensachkunde,"4.1.33 Wie kann ein Wassersportler nachweisen, dass ein Bedürfnis für den Erwerb einer Signalpistole vorliegt?","Durch Vorlage von Unterlagen, aus denen der Besitz eines seegängigen Wasserfahrzeugs (Kaufvertrag, Chartervertrag, Versicherungspolice, Standerschein, Internationaler Bootsschein usw.)",Durch Vorlage eines Sportbootführerscheins.,"Durch Vorlage von Unterlagen, aus denen die Notwendigkeit für Lehr- und Prüfungszwecke hervorgeht.",,,,,,,,
Waffensachkunde,4.1.34 Welche amtlichen Dokumente berechtigen zum Erwerb von erlaubnispflichtiger pyrotechnischer Munition?,Die Waffenbesitzkarte mit entsprechender Munitionserwerbsberechtigung.,Ein entsprechender Munitionserwerbsschein.,Ein Kleiner Waffenschein.,,,,,,,,
Waffensachkunde,"4.1.35 Welche pyrotechnischen Seenotsignale können erlaubnisfrei erworben, aufbewahrt und verwendet werden von Personen, die das 18. Lebensjahr vollendet haben?","Die der Unterklasse P1, d.h. „Handfackeln rot“ und bestimmte Rauchsignale, Abschussgeräte ohne Schusswaffeneigenschaft.","Seenotsignalgeber mit einer Steighöhe von bis etwa 60 Metern (Signalgeber und ihre Munition, die nicht dem WaffG unterliegen)","Die der Unterklasse T2, d.h. „Signalraketen rot“, „Fallschirmsignalraketen rot“ und bestimmte Rauchsignale.",,,,,,,,
Waffensachkunde,4.1.38 Darf mit einem Bootsführerschein mit eingetragenem Befreiungsvermerk nach dem Waffen- und Sprengstoffgesetz Seenotsignalmunition im Kaliber 4 erworben werden?,"Nein, hierfür ist eine Waffenbesitzkarte mit eingetragener Munitionserwerbsberechtigung für das Kaliber 4 erforderlich.","Nein, hierfür ist eine Waffenbesitzkarte mit einer eingetragenen Signalwaffe im Kaliber 4 erforderlich.","Ja, die Waffenbesitzkarte wird nur für den Waffenerwerb benötigt und dient als Legitimation für den Waffenbesitz.",,,,,,,,
Waffensachkunde,4.1.39 Welches ist das Zulassungszeichen für pyrotechnische Munition nach § 10 BeschG?,PTB im Kreis (PhysikalischTechnischen Bundesanstalt),BAM-Zeichen (Bundesanstalt für Materialforschung und –prüfung),"Bundesadler, B (Böllerbeschuss)",,,,,,,,
Waffensachkunde,4.1.40 Neben dem Zulassungszeichen (BAM) folgt zusätzlich eine Klasseneinteilung. Welche Klassen gibt es?,P 1 (Bsp.: Handfackeln),SM 1 (Signalmunition der Klasse 1),P 2 (Bsp.: Signalraketen bzw. Fallschirmsignalraketen mit einer Steighöhe von bis zu 300 Metern),,,,,,,,
Waffensachkunde,4.1.42 Welche Farben haben pyrotechnische Notsignale?,Leuchtsignale rot,Rauchsignale orange,Leuchtsignal gelb,,,,,,,,
Waffensachkunde,4.1.44 Was ist bei steigenden Notsignalen zu beachten?,freies Schussfeld,Windrichtung und Abschusswinkel,keine entflammbaren Gegenstände im Gefahrenbereich,,,,,,,,
Waffensachkunde,"4.1.46 Woraufhin sind pyrotechnische Seenotsignale ständig zu überwachen, damit die Funktionsfähigkeit gewährleistet ist?",Verbrauchsdauer/Verfallsdatum beachten.,Auf Korrosion oder Beschädigung prüfen.,,,,,,,,,
Waffensachkunde,4.1.48 Welche Steighöhe und Leuchtdauer haben Fallschirmsignalpatronen?,"Steighöhe mindestens 300 m, Leuchtdauer mindestens 30 Sekunden.","Steighöhe mindestens 100 m, Leuchtdauer mindestens 10 Sekunden.","Steighöhe mindestens 50 m, Leuchtdauer mindestens 50 Sekunden.",,,,,,,,
Waffensachkunde,4.1.50 Wer darf pyrotechnische Notsignale der Klasse T verwenden?,"Jeder, der damit anzeigen will, dass ein Seenotfall vorliegt, d. h. unter anderem, dass Gefahr für Leib oder Leben der Besatzung und daher die Notwendigkeit zur Hilfe besteht.",An Silvester dürfen die Signale uneingeschränkt verwendet werden.,"Jeder, der damit anzeigen will, dass ein Seenotfall vorliegt, obwohl keine Notwendigkeit zur Hilfe mehr besteht.",,,,,,,,
Waffensachkunde,4.1.51 Wie lang ist die Brenndauer einer Seenot-Handfackel?,5-10 Sekunden,5 Minuten,30 bis 60 Sekunden,,,,,,,,
Waffensachkunde,4.1.53 Fallschirmsignalraketen und Handfackeln sind bei klarem Wetter unterschiedlich weit zu sehen. Welche Aussage/n ist/sind richtig.,"Fallschirmsignalraketen werden verwendet, um weit entfernte Helfer auf eine Notlage aufmerksam zu machen und grob in die Richtung einzuweisen.","Handfackeln werden verwendet, um die genaue Position bei Annäherung kenntlich zu machen.",Handfackeln sind ausschließlich Nachts zu verwenden.,,,,,,,,
Waffensachkunde,4.1.55 Was bedeutet die Zahl „4“ bei der Kaliberangabe der Signalpistole?,Die Waffe verschießt Patronen mit einer Hülsenlänge von 4“ (Zoll).,Die Waffe verschießt Munition mit einem Geschossdurchmesser von 4 cm.,"Die Zahl „4“ bezeichnet die Anzahl der Bleikugeln vom Laufdurchmesser, die zusammen ein englisches Pfund (453,6 Gramm) wiegen. Das entspricht einem Laufinnendurchmesser von ca. 26,5 mm.",,,,,,,,
Waffensachkunde,4.1.56 Wann muss eine Signalpistole durch ein Beschussamt erneut geprüft werden?,Alle 3 Jahre,Alle 10 Jahre,Wenn wesentliche Waffenteile ausgetauscht oder instand gesetzt wurden,,,,,,,,
Waffensachkunde,4.1.57 Wie hoch steigen Seenotsignalraketen bei senkrechtem Abschusswinkel?,Bis zu 50 Metern,Bis zu 300 Metern,Bis zu 200 Metern,,,,,,,,
Waffensachkunde,4.1.58 Dürfen Sie den Lauf der Signalpistole mittels eines Stahlrohrs zur Leistungssteigerung verlängern?,Nein,"Ja, ich muss die Signalwaffe dann aber durch ein Beschussamt neu beschießen lassen.","Ja, sofern der Rohrinnendurchmesser um mindestens dreizehntel (3/10) Millimeter größer ist als das Munitionskaliber und zudem das Rohr eine Wandstärke von mindestens 2 Millimetern aufweist und gasdicht ist.",,,,,,,,
Waffensachkunde,"4.1.59 Brennen pyrotechnische Geschosse weiter, wenn Sie ins Wasser fallen?",Nein,"Nur, wenn es sich um militärische Munition handelt.",Ja,,,,,,,,
Waffensachkunde,4.1.60 Dürfen Sie pyrotechnische Gegenstände selbst herstellen und bearbeiten?,Personen mit bestandener Sachkundeprüfung dürfen pyrotechnische Gegenstände bearbeiten.,"Nein, nur als Inhaber einer entsprechenden Erlaubnis nach dem Sprengstoffgesetz.",Jeder darf herstellen und bearbeiten.,,,,,,,,
Waffensachkunde,4.1.61 Welche pyrotechnischen Notsignale unterliegen dem Waffengesetz?,Die Signalpistole (Kaliber 4) und die hierfür bestimmte Munition (nur mit WBK).,Seenotsignalgeber mit einer Steighöhe von bis etwa 60 Metern (frei erwerblich ab 18 Jahre),Handfackeln (frei erwerblich ab 18 Jahre),,,,,,,,
Waffensachkunde,4.1.62 Was kann die missbräuchliche Verwendung von Notsignalmitteln für Folgen haben?,Die missbräuchliche Verwendung stellt in Deutschland nur eine Ordnungswidrigkeit dar.,Die missbräuchliche Verwendung stellt in Deutschland ein Vergehen dar (Missbrauch von Notzeichen gemäß § 145 StGB und/oder Verstoß gemäß Waffengesetz).,Der Missbrauch kann auch weltweit enorme Schadenersatzforderungen nach sich ziehen.,,,,,,,,
Waffensachkunde,4.1.63 Welche pyrotechnischen Seenotsignale unterliegen dem Sprengstoffgesetz?,"Alle pyrotechnischen Seenotsignale, die nicht aus einer Signalpistole abgefeuert werden, wie Signalraketen, Handsignalraketen mit Fallschirm, Handfackeln und Rauchsignale.","Nur die Signale, in denen explosive Stoffe verwendet wurden.",Signalmunition im Kaliber 4,,,,,,,,
Waffensachkunde,4.1.64 Welche pyrotechnische Gegenstände (Zulassungsklasse) unterliegen dem Waffengesetz?,BAM P I,BAM PM I,BAM PM II,,,,,,,,
Waffensachkunde,4.1.70 Welche pyrotechnischen Signalmittel unterliegen dem Waffengesetz?,"Alle Leuchtraketen, die einen eigenen Treibsatz beinhalten.","Alle Signalpistolen und Abschussvorrichtungen, sowie die für diese bestimmte Munition.","Alle steigenden Signale, die einen Durchmesser von mehr als 12 mm aufweisen.",,,,,,,,
Waffensachkunde,4.1.71 Welche pyrotechnischen Signalmittel unterliegen dem Sprengstoffgesetz?,Handfackeln und Rauchkörper,Handsignalraketen mit Fallschirm,Blitz-Knall-Patronen im Kaliber 4,,,,,,,,
Waffensachkunde,"4.1.73 Was ist zu tun, wenn die Patrone in der Signalpistole nach Abzugsbetätigung nicht gezündet hat?",Sofort eine neue Patrone laden und erneut versuchen zu schießen.,"Waffe einem anderen Besatzungsmitglied geben, damit eine Fehlbedienung ausgeschlossen werden kann. Waffe nach frühestens 5 Minuten entladen.","Waffe in Schussrichtung belassen, über Kopf erneut spannen und nochmals abdrücken, bei erneutem Versagen die Waffe mit nach oben gerichtetem Lauf frühestens nach 1 Minute nach außenbords öffnen und den Versager herausgleiten lassen.",,,,,,,,
Waffensachkunde,"4.1.74 Was machen Sie mit Munition, die beim versuchten Verschießen aus der Signalwaffe nicht gezündet hat (Versager)?",Wieder in die Originalverpackung zurücklegen.,An einer freien Stelle über Deck lagern.,Über Bord werfen.,,,,,,,,
Waffensachkunde,4.1.77 Wie ist eine Signalpistole an Land zu transportieren?,"entladen, entspannt, gesichert","entladen, entspannt, von der Munition getrennt","entladen, verpackt, von der Munition getrennt",,,,,,,,
Waffensachkunde,4.1.78 Wem dürfen Seenotsignalmittel dauerhaft überlassen werden?,Nur berechtigten Personen im Sinne des Waffen- oder Sprengstoffrechts.,Nur Waffenhändlern.,Jeder natürlichen Person.,,,,,,,,
Waffensachkunde,"4.1.79 Wem dürfen Sie ohne Erlaubnis die Signalpistole im Kaliber 4 (26,5 mm) nebst Munition vorübergehend überlassen?",Volljährigen Personen meines Vertrauens zur sicheren Aufbewahrung.,Feuerwehrleute,"Charterern von seegehenden Wasserfahrzeugen, sofern der Besitz über die Waffe nach den Weisungen des berechtigten Überlassers erfolgt.",,,,,,,,
Waffensachkunde,"4.1.81 Darf an Silvester mit Signalmunition Kaliber 4 (26,5 mm) geschossen werden?","Ja, aber nur durch den Erlaubnisinhaber selbst innerhalb der amtlich zugelassenen „Abbrennzeit“ (meist 18.00 – 02.00 Uhr), wenn keine brennbaren Objekte in der Nähe sind.","Ja, aber nur wie unter a) beschrieben. Zusätzlich muss der Schütze Inhaber des Kleinen Waffenscheins sein.","Nein, dieses Schießen bedarf einer besonderen waffenrechtlichen Erlaubnis.",,,,,,,,
Waffensachkunde,4.1.82 Wer darf während der Fahrt auf einem Gewässer oder See die Signalwaffe am Körper tragen (führen)?,Jedes Besatzungsmitglied.,Alle Inhaber einer Waffensachkundeprüfung.,Der verantwortliche Führer des Wasserfahrzeugs.,,,,,,,,
Waffensachkunde,4.1.83 Wer darf in Seenotfällen mit einer Signalwaffe schießen?,Jeder,Nur Inhaber einer Waffensachkundeprüfung.,Nur der verantwortliche Führer des betroffenen Wasserfahrzeuges.,,,,,,,,
Waffensachkunde,4.1.85 Für den Erwerb und Besitz welcher Signalwaffe benötigen Sie eine Erlaubnis der zuständigen Behörde?,"Signalpistole Kaliber 4 (26,5 mm).","Für Signalwaffen (SRS-Waffen), die kein Bauartzulassungszeichen „PTB im Kreis“ (Physikalisch-Technische Bundesanstalt) tragen.","Signalwaffen (SRS-Waffen), die die Bauartzulassungszeichen „PTB im Kreis“ (Physikalisch-Technische Bundesanstalt) tragen.",,,,,,,,
Waffensachkunde,"4.1.86 Wodurch verliert ein Bootseigentümer das Bedürfnis zum Besitz einer Signalpistole im Kaliber 4 (26,5 mm)?",Wenn das Eigentum an einem seegehenden Boot/Schiff nicht mehr nachgewiesen werden kann.,Wenn der Sportbootführerschein seine Gültigkeit verliert.,Wenn er ins Ausland verzieht.,,,,,,,,
